,GSE Day,GSE Time,TLM frame counter,"Pc,rde","Pc,pde","a_x,ci","a_y,ci","a_z,ci","omg_x,ci","omg_y,ci","omg_z,ci",DES loop counter
3,295,53074.164,14947,,0.10106658935546875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2468
4,295,53074.164,14948,0.093475341796875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2469
5,295,53074.16499999999,14949,,0.0985870361328125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2470
6,295,53074.166,14950,0.087677001953125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2471
7,295,53074.166,14951,,0.096832275390625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2472
0,295,53074.166999999994,14952,0.10060882568359375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2473
1,295,53074.168,14953,,0.09313201904296875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2474
2,295,53074.168,14954,0.10251617431640625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2475
3,295,53074.168999999994,14955,,0.08573150634765625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2476
4,295,53074.168999999994,14956,0.1001129150390625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2477
5,295,53074.17,14957,,0.09778594970703125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2478
6,295,53074.170999999995,14958,0.09698486328125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2479
7,295,53074.170999999995,14959,,0.09976959228515625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2480
0,295,53074.172,14960,0.08641815185546875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2481
1,295,53074.172999999995,14961,,0.09908294677734375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2482
2,295,53074.172999999995,14962,0.09381866455078125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2483
3,295,53074.174,14963,,0.09595489501953125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2484
4,295,53074.174,14964,0.10228729248046875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2485
5,295,53074.174999999996,14965,,0.091644287109375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2486
6,295,53074.176,14966,0.10003662109375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2487
7,295,53074.176,14967,,0.0885162353515625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2488
0,295,53074.176999999996,14968,0.09633636474609375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2489
1,295,53074.178,14969,,0.1009521484375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2490
2,295,53074.178,14970,0.09244537353515625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2491
3,295,53074.179,14971,,0.0995025634765625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2492
4,295,53074.179,14972,0.08355712890625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2493
5,295,53074.18,14973,,0.0999603271484375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2494
6,295,53074.181,14974,0.10091400146484375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2495
7,295,53074.181,14975,,0.09542083740234375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2496
0,295,53074.182,14976,0.10167694091796875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2497
1,295,53074.183,14977,,0.08535003662109375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2498
2,295,53074.183,14978,0.0985107421875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2499
3,295,53074.184,14979,,0.09881591796875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2500
4,295,53074.184,14980,0.09168243408203125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2501
5,295,53074.185,14981,,0.09999847412109375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2502
6,295,53074.186,14982,0.087371826171875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2503
7,295,53074.186,14983,,0.0967559814453125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2504
0,295,53074.187,14984,0.09648895263671875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2505
1,295,53074.188,14985,,0.094696044921875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2506
2,295,53074.188,14986,0.1016387939453125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2507
3,295,53074.189,14987,,0.084930419921875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2508
4,295,53074.189,14988,0.101409912109375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2509
5,295,53074.189999999995,14989,,0.09297943115234375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2510
6,295,53074.19099999999,14990,0.09725189208984375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2511
7,295,53074.19099999999,14991,,0.1009521484375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2512
0,295,53074.191999999995,14992,0.09191131591796875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2513
1,295,53074.19299999999,14993,,0.09969329833984375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2514
2,295,53074.19299999999,14994,0.08695220947265625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2515
3,295,53074.193999999996,14995,,0.0953826904296875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2516
4,295,53074.193999999996,14996,0.10106658935546875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2517
5,295,53074.19499999999,14997,,0.09069061279296875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2518
6,295,53074.195999999996,14998,0.10015106201171875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2519
7,295,53074.195999999996,14999,,0.08771514892578125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2520
0,295,53074.19699999999,15000,0.09732818603515625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2521
1,295,53074.198,15001,,0.098968505859375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2522
2,295,53074.198,15002,0.094390869140625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2523
3,295,53074.19899999999,15003,,0.0993499755859375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2524
4,295,53074.19899999999,15004,0.089813232421875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2525
5,295,53074.2,15005,,0.09542083740234375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2526
6,295,53074.200999999994,15006,0.0978240966796875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2527
7,295,53074.200999999994,15007,,0.09244537353515625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2528
0,295,53074.202,15008,0.1027069091796875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2529
1,295,53074.202999999994,15009,,0.08687591552734375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2530
2,295,53074.202999999994,15010,0.09938812255859375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2531
3,295,53074.204,15011,,0.092559814453125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2532
4,295,53074.204,15012,0.09236907958984375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2533
5,295,53074.204999999994,15013,,0.09942626953125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2534
6,295,53074.206,15014,0.0895843505859375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2535
7,295,53074.206,15015,,0.094696044921875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2536
0,295,53074.206999999995,15016,0.08626556396484375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2537
1,295,53074.208,15017,,0.09297943115234375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2538
2,295,53074.208,15018,0.10198211669921875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2539
3,295,53074.208999999995,15019,,0.09450531005859375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2540
4,295,53074.208999999995,15020,0.1013336181640625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2541
5,295,53074.21,15021,,0.08721923828125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2542
6,295,53074.210999999996,15022,0.09698486328125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2543
7,295,53074.210999999996,15023,,0.10030364990234375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2544
0,295,53074.212,15024,0.09152984619140625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2545
1,295,53074.212999999996,15025,,0.098968505859375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2546
2,295,53074.212999999996,15026,0.0880584716796875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2547
3,295,53074.214,15027,,0.0966796875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2548
4,295,53074.214,15028,0.0972137451171875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2549
5,295,53074.215,15029,,0.09442901611328125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2550
6,295,53074.216,15030,0.1008758544921875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2551
7,295,53074.216,15031,,0.08702850341796875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2552
0,295,53074.217,15032,0.097442626953125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2553
1,295,53074.218,15033,,0.09305572509765625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2554
2,295,53074.218,15034,0.09358978271484375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2555
3,295,53074.219,15035,,0.099578857421875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2556
4,295,53074.219,15036,0.0871429443359375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2557
5,295,53074.219999999994,15037,,0.098663330078125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2558
6,295,53074.22099999999,15038,0.09290313720703125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2559
7,295,53074.22099999999,15039,,0.091949462890625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2560
0,295,53074.221999999994,15040,0.10221099853515625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2561
1,295,53074.22299999999,15041,,0.09137725830078125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2562
2,295,53074.22299999999,15042,0.10129547119140625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2563
3,295,53074.223999999995,15043,,0.08535003662109375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2564
4,295,53074.223999999995,15044,0.0962982177734375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2565
5,295,53074.22499999999,15045,,0.1009521484375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2566
6,295,53074.225999999995,15046,0.09332275390625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2567
7,295,53074.225999999995,15047,,0.0996551513671875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2568
0,295,53074.22699999999,15048,0.08702850341796875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2569
1,295,53074.227999999996,15049,,0.09534454345703125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2570
2,295,53074.227999999996,15050,0.10064697265625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2571
3,295,53074.22899999999,15051,,0.09210205078125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2572
4,295,53074.22899999999,15052,0.1014862060546875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2573
5,295,53074.229999999996,15053,,0.0874481201171875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2574
6,295,53074.23099999999,15054,0.09824371337890625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2575
7,295,53074.23099999999,15055,,0.09656524658203125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2576
0,295,53074.231999999996,15056,0.0959930419921875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2577
1,295,53074.23299999999,15057,,0.09961700439453125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2578
2,295,53074.23299999999,15058,0.09145355224609375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2579
3,295,53074.234,15059,,0.09976959228515625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2580
4,295,53074.234,15060,0.0944671630859375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2581
5,295,53074.23499999999,15061,,0.0921783447265625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2582
6,295,53074.236,15062,0.10144805908203125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2583
7,295,53074.236,15063,,0.0883636474609375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2584
0,295,53074.236999999994,15064,0.10037994384765625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2585
1,295,53074.238,15065,,0.08863067626953125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2586
2,295,53074.238,15066,0.095916748046875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2587
3,295,53074.238999999994,15067,,0.10037994384765625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2588
4,295,53074.238999999994,15068,0.09423828125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2589
5,295,53074.24,15069,,0.09931182861328125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2590
6,295,53074.240999999995,15070,0.0872955322265625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2591
7,295,53074.240999999995,15071,,0.09656524658203125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2592
0,295,53074.242,15072,0.10064697265625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2593
1,295,53074.242999999995,15073,,0.09397125244140625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2594
2,295,53074.242999999995,15074,0.10114288330078125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2595
3,295,53074.244,15075,,0.08664703369140625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2596
4,295,53074.244,15076,0.0973663330078125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2597
5,295,53074.244999999995,15077,,0.09862518310546875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2598
6,295,53074.246,15078,0.0927886962890625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2599
7,295,53074.246,15079,,0.09961700439453125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2600
0,295,53074.246999999996,15080,0.08695220947265625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2601
1,295,53074.248,15081,,0.10007476806640625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2602
2,295,53074.248,15082,0.095458984375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2603
3,295,53074.248999999996,15083,,0.0953826904296875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2604
4,295,53074.248999999996,15084,0.0998077392578125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2605
5,295,53074.25,15085,,0.08588409423828125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2606
6,295,53074.251,15086,0.101409912109375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2607
7,295,53074.251,15087,,0.09206390380859375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2608
0,295,53074.252,15088,0.0967559814453125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2609
1,295,53074.253,15089,,0.10068511962890625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2610
2,295,53074.253,15090,0.09099578857421875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2611
3,295,53074.254,15091,,0.09923553466796875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2612
4,295,53074.254,15092,0.0871429443359375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2613
5,295,53074.255,15093,,0.094390869140625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2614
6,295,53074.256,15094,0.101715087890625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2615
7,295,53074.256,15095,,0.09053802490234375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2616
0,295,53074.261999999995,15104,0.0990447998046875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2625
1,295,53074.26299999999,15105,,0.091796875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2626
2,295,53074.26299999999,15106,0.10182952880859375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2627
3,295,53074.263999999996,15107,,0.085235595703125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2628
4,295,53074.263999999996,15108,0.10045623779296875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2629
5,295,53074.26499999999,15109,,0.09038543701171875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2630
6,295,53074.265999999996,15110,0.0956878662109375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2631
7,295,53074.265999999996,15111,,0.1009521484375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2632
0,295,53074.26699999999,15112,0.0908050537109375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2633
1,295,53074.268,15113,,0.099884033203125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2634
2,295,53074.268,15114,0.0950775146484375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2635
3,295,53074.26899999999,15115,,0.09580230712890625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2636
4,295,53074.26899999999,15116,0.10320281982421875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2637
5,295,53074.27,15117,,0.09397125244140625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2638
6,295,53074.27099999999,15118,0.1015625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2639
7,295,53074.27099999999,15119,,0.08527374267578125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2640
0,295,53074.272,15120,0.09816741943359375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2641
1,295,53074.272999999994,15121,,0.09801483154296875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2642
2,295,53074.272999999994,15122,0.09450531005859375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2643
3,295,53074.274,15123,,0.09816741943359375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2644
4,295,53074.274,15124,0.08782958984375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2645
5,295,53074.274999999994,15125,,0.09549713134765625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2646
6,295,53074.276,15126,0.09793853759765625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2647
7,295,53074.276,15127,,0.08977508544921875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2648
0,295,53074.276999999995,15128,0.10251617431640625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2649
1,295,53074.278,15129,,0.08641815185546875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2650
2,295,53074.278,15130,0.0985870361328125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2651
3,295,53074.278999999995,15131,,0.094085693359375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2652
4,295,53074.278999999995,15132,0.0937042236328125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2653
5,295,53074.28,15133,,0.10022735595703125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2654
6,295,53074.280999999995,15134,0.0876007080078125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2655
7,295,53074.280999999995,15135,,0.1015625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2656
0,295,53074.282,15136,0.09027099609375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2657
1,295,53074.282999999996,15137,,0.09397125244140625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2658
2,295,53074.282999999996,15138,0.10247802734375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2659
3,295,53074.284,15139,,0.08905029296875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2660
4,295,53074.284,15140,0.10064697265625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2661
5,295,53074.284999999996,15141,,0.08412933349609375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2662
6,295,53074.286,15142,0.09687042236328125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2663
7,295,53074.286,15143,,0.09931182861328125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2664
0,295,53074.287,15144,0.09358978271484375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2665
1,295,53074.288,15145,,0.09786224365234375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2666
2,295,53074.288,15146,0.08481597900390625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2667
3,295,53074.289,15147,,0.09915924072265625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2668
4,295,53074.289,15148,0.09915924072265625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2669
5,295,53074.28999999999,15149,,0.09297943115234375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2670
6,295,53074.29099999999,15150,0.101409912109375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2671
7,295,53074.29099999999,15151,,0.0860748291015625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2672
0,295,53074.291999999994,15152,0.10003662109375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2673
1,295,53074.29299999999,15153,,0.09313201904296875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2674
2,295,53074.29299999999,15154,0.093017578125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2675
3,295,53074.293999999994,15155,,0.1001129150390625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2676
4,295,53074.293999999994,15156,0.08725738525390625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2677
5,295,53074.29499999999,15157,,0.09870147705078125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2678
6,295,53074.295999999995,15158,0.08901214599609375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2679
7,295,53074.295999999995,15159,,0.09198760986328125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2680
0,295,53074.29699999999,15160,0.10205841064453125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2681
1,295,53074.297999999995,15161,,0.08893585205078125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2682
2,295,53074.297999999995,15162,0.10022735595703125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2683
3,295,53074.29899999999,15163,,0.0883636474609375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2684
4,295,53074.29899999999,15164,0.09618377685546875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2685
5,295,53074.3,15165,,0.1013336181640625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2686
6,295,53074.301,15166,0.0943145751953125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2687
7,295,53074.301,15167,,0.09870147705078125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2688
0,295,53074.302,15168,0.088592529296875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2689
1,295,53074.303,15169,,0.09454345703125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2690
2,295,53074.303,15170,0.10007476806640625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2691
3,295,53074.304000000004,15171,,0.093017578125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2692
4,295,53074.304000000004,15172,0.1015625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2693
5,295,53074.305,15173,,0.08466339111328125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2694
6,295,53074.306000000004,15174,0.0995025634765625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2695
7,295,53074.306000000004,15175,,0.09526824951171875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2696
0,295,53074.307,15176,0.09374237060546875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2697
1,295,53074.308000000005,15177,,0.10091400146484375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2698
2,295,53074.308000000005,15178,0.08977508544921875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2699
3,295,53074.309,15179,,0.10030364990234375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,2700
4,295,53074.309,15180,0.0970611572265625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,2701
5,295,53074.310000000005,15181,,0.09465789794921875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,2702
6,295,53074.311,15182,0.1024017333984375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,2703
7,295,53074.311,15183,,0.08740997314453125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,2704
0,295,53074.312000000005,15184,0.101715087890625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,2705
1,295,53074.313,15185,,0.09027099609375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,2706
2,295,53074.313,15186,0.093475341796875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,2707
